,customer_id,name,age,income,employment_status,region,signup_date,loan_amount,credit_score,late_payments,default_history,risk_score,risk_level,claim_id,incident_date,claim_amount,claim_status,claim_type,neg_claim_flag,debt_to_income_ratio,dti_category,credit_risk_category,customer_tenure_days
9991,15286,Peter Burns,76.0,58799.0,Student,South,2018-07-09 10:24:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,2087.0
9992,15287,Billy Garcia,63.0,49375.0,Retired,South,2016-02-17 12:04:00,,,,,,,69302.0,,6848.0,Under Review,Natural Disaster,False,0.0,Low,Very Low Risk,3714.0
9993,15288,Laura Baird,20.0,44544.0,Student,South,2019-02-17 17:49:00,20728.0,570.0,1.0,0.0,17.0,Low,69607.0,,5595.0,Rejected,Accident,False,0.46533764367816094,Medium,High Risk,1395.0
9994,15288,Laura Baird,20.0,44544.0,Student,South,2019-02-17 17:49:00,5837.0,768.0,1.0,1.0,68.0,Medium,69607.0,,5595.0,Rejected,Accident,False,0.13103897270114942,Low,Very Low Risk,2376.0
9995,15289,Heather Molina,72.0,60845.0,Unemployed,North,2020-06-29 02:47:00,18333.0,743.0,2.0,0.0,43.0,Low,53800.0,2024-04-18 06:20:45,10011.0,Rejected,Other,False,0.3013065987344893,Medium,Very Low Risk,2885.0
9996,15289,Heather Molina,72.0,60845.0,Unemployed,North,2020-06-29 02:47:00,12451.0,786.0,1.0,0.0,34.0,Low,53800.0,2024-04-18 06:20:45,10011.0,Rejected,Other,False,0.20463472758649026,Medium,Very Low Risk,1270.0
9997,15289,Heather Molina,72.0,60845.0,Unemployed,North,2020-06-29 02:47:00,14835.0,542.0,2.0,0.0,46.0,Low,53800.0,2024-04-18 06:20:45,10011.0,Rejected,Other,False,0.24381625441696114,Medium,High Risk,2317.0
9998,15290,Laurie Fitzgerald,29.0,63714.0,Retired,South,2022-06-25 21:41:00,16668.0,493.0,1.0,0.0,82.0,High,56961.0,2023-06-16 13:30:18,3555.0,Approved,Theft,False,0.2616065542894811,Medium,High Risk,2512.0
9999,15291,Ashley Heath,57.0,24503.0,Retired,North,2020-02-18 11:00:00,10677.0,632.0,4.0,0.0,5.0,Low,55112.0,2019-01-18 23:01:48,8309.0,Under Review,Theft,False,0.43574256213524876,Medium,Moderate Risk,1040.0
10000,15292,Melissa Johnson,83.0,66043.0,Unemployed,East,2015-12-02 18:23:00,14114.0,497.0,2.0,0.0,57.0,Medium,64149.0,,2663.0,Under Review,Other,False,0.2137092500340687,Medium,High Risk,1366.0
10001,15292,Melissa Johnson,83.0,66043.0,Unemployed,East,2015-12-02 18:23:00,14114.0,497.0,2.0,0.0,57.0,Medium,68531.0,,4495.0,Approved,Other,False,0.2137092500340687,Medium,High Risk,2439.0
10002,15293,Jason Bowers,33.0,45097.0,Student,North,2015-08-03 15:35:00,16489.0,594.0,5.0,1.0,51.0,Medium,54074.0,2022-01-27 20:43:13,6842.0,Under Review,Natural Disaster,False,0.3656340776548329,Medium,Moderate Risk,2824.0
10003,15293,Jason Bowers,33.0,45097.0,Student,North,2015-08-03 15:35:00,16489.0,594.0,5.0,1.0,51.0,Medium,66589.0,,5615.0,Rejected,Theft,False,0.3656340776548329,Medium,Moderate Risk,3645.0
10004,15294,Sherry Hogan,51.0,73971.0,Unemployed,South,2022-12-24 17:00:00,,,,,,,58968.0,2021-07-24 09:06:58,7429.0,Under Review,Theft,False,0.0,Low,Very Low Risk,1759.0
10005,15294,Sherry Hogan,51.0,73971.0,Unemployed,South,2022-12-24 17:00:00,,,,,,,60625.0,,4029.0,Under Review,Theft,False,0.0,Low,Very Low Risk,2217.0
10006,15294,Sherry Hogan,51.0,73971.0,Unemployed,South,2022-12-24 17:00:00,,,,,,,66440.0,,7451.0,Rejected,Theft,False,0.0,Low,Very Low Risk,3402.0
10007,15295,Patricia Richardson,61.0,40247.0,Self-Employed,Central,2022-12-20 20:04:00,,,,,,,65601.0,,7789.0,Approved,Accident,False,0.0,Low,Very Low Risk,3891.0
10008,15296,Anna Ford,23.0,35082.0,Employed,South,2017-06-27 22:23:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,1556.0
10009,15297,Shelley Harvey,81.0,59720.0,Student,North,2021-02-17 16:42:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,1303.0
10010,15298,Amy Hall,39.0,81962.0,Retired,North,2016-06-21 23:20:00,16430.0,499.0,1.0,0.0,49.0,Low,68209.0,,3986.0,Under Review,Other,False,0.20045874917644763,Medium,High Risk,3076.0
10011,15299,Amanda Frey,35.0,25658.0,Self-Employed,West,2019-03-13 21:03:00,15322.0,639.0,1.0,0.0,66.0,Medium,65340.0,,6221.0,Rejected,Other,False,0.5971626783069608,High,Moderate Risk,2981.0
10012,15300,Ryan Stokes,29.0,62575.0,Student,West,2022-07-17 21:06:00,18690.0,782.0,1.0,0.0,12.0,Low,,,,,,,0.2986815821014782,Medium,Very Low Risk,2416.0
10013,15300,Ryan Stokes,29.0,62575.0,Student,West,2022-07-17 21:06:00,17595.0,332.0,5.0,0.0,65.0,Medium,,,,,,,0.2811825809029165,Medium,High Risk,2733.0
10014,15301,Deanna Holloway,69.0,58404.0,Employed,West,2020-07-15 20:03:00,,,,,,,67883.0,,9606.0,Under Review,Accident,False,0.0,Low,Very Low Risk,3204.0
10015,15302,Matthew Patrick,68.0,49510.0,Retired,South,2020-01-25 04:43:00,,,,,,,55014.0,2017-04-20 00:11:59,5434.0,Under Review,Theft,False,0.0,Low,Very Low Risk,1092.0
10016,15302,Matthew Patrick,68.0,49510.0,Retired,South,2020-01-25 04:43:00,,,,,,,58079.0,2019-08-05 17:39:32,13384.0,Under Review,Other,False,0.0,Low,Very Low Risk,1709.0
10017,15302,Matthew Patrick,68.0,49510.0,Retired,South,2020-01-25 04:43:00,,,,,,,68060.0,,5986.0,Under Review,Natural Disaster,False,0.0,Low,Very Low Risk,1752.0
10018,15303,Pamela Davis,65.0,81099.0,Unemployed,North,2018-01-02 08:01:00,23006.0,842.0,1.0,0.0,83.0,High,59453.0,2017-04-25 08:23:09,2796.0,Under Review,Natural Disaster,False,0.28367797383444926,Medium,Very Low Risk,2344.0
10019,15303,Pamela Davis,65.0,81099.0,Unemployed,North,2018-01-02 08:01:00,23006.0,842.0,1.0,0.0,83.0,High,69331.0,,3578.0,Approved,Theft,False,0.28367797383444926,Medium,Very Low Risk,1827.0
10020,15304,Natalie Wallace,36.0,21300.0,Employed,West,2021-09-15 11:54:00,13790.0,562.0,3.0,0.0,82.0,High,,,,,,,0.6474178403755868,High,High Risk,3793.0
10021,15304,Natalie Wallace,36.0,21300.0,Employed,West,2021-09-15 11:54:00,13672.0,779.0,3.0,0.0,11.0,Low,,,,,,,0.6418779342723004,High,Very Low Risk,1022.0
10022,15305,Tiffany Barber,23.0,66686.0,Student,Central,2016-07-09 08:42:00,15388.0,849.0,2.0,0.0,20.0,Low,67952.0,,8170.0,Approved,Theft,False,0.23075308160633418,Medium,Very Low Risk,3118.0
10023,15306,Alexander Figueroa,44.0,64592.0,Retired,East,2020-03-19 03:53:00,10013.0,659.0,3.0,0.0,73.0,Medium,,,,,,,0.15501919742382958,Low,Moderate Risk,2038.0
10024,15307,Jessica Glover,70.0,67961.0,Student,East,2022-08-03 06:35:00,15471.0,513.0,1.0,0.0,32.0,Low,,,,,,,0.2276452671385059,Medium,High Risk,3260.0
10025,15308,Douglas Boone,65.0,66060.0,Employed,West,2015-07-02 00:16:00,15170.0,640.0,1.0,0.0,21.0,Low,50952.0,2023-02-07 11:25:53,10421.0,Approved,Accident,False,0.22963972146533454,Medium,Moderate Risk,2047.0
10026,15309,Thomas Valenzuela,24.0,53530.0,Retired,West,2022-09-20 14:34:00,17804.0,583.0,5.0,0.0,45.0,Low,51618.0,2020-12-09 04:33:56,572.97,Rejected,Theft,False,0.33259854287315527,Medium,Moderate Risk,3380.0
10027,15310,Donald Taylor,76.0,45423.0,Employed,West,2022-06-03 15:03:00,16464.0,359.0,1.0,0.0,75.0,Medium,53914.0,2023-10-18 20:27:14,9895.0,Rejected,Other,False,0.36245954692556637,Medium,High Risk,1959.0
10028,15310,Donald Taylor,76.0,45423.0,Employed,West,2022-06-03 15:03:00,16464.0,359.0,1.0,0.0,75.0,Medium,61859.0,,10079.0,Under Review,Natural Disaster,False,0.36245954692556637,Medium,High Risk,990.0
10029,15310,Donald Taylor,76.0,45423.0,Employed,West,2022-06-03 15:03:00,16159.0,520.0,1.0,0.0,28.0,Low,53914.0,2023-10-18 20:27:14,9895.0,Rejected,Other,False,0.3557448869515444,Medium,High Risk,3644.0
10030,15310,Donald Taylor,76.0,45423.0,Employed,West,2022-06-03 15:03:00,16159.0,520.0,1.0,0.0,28.0,Low,61859.0,,10079.0,Under Review,Natural Disaster,False,0.3557448869515444,Medium,High Risk,1296.0
10031,15311,Wendy Burke,28.0,40844.0,Student,East,2017-12-30 19:16:00,,,,,,,56282.0,2024-02-12 12:54:40,2871.0,Rejected,Accident,False,0.0,Low,Very Low Risk,3045.0
10032,15311,Wendy Burke,28.0,40844.0,Student,East,2017-12-30 19:16:00,,,,,,,61243.0,,6582.0,Rejected,Theft,False,0.0,Low,Very Low Risk,1978.0
10033,15312,Shawn Thomas,32.0,58815.0,Retired,West,2016-06-23 17:03:00,13748.0,642.0,1.0,1.0,74.0,Medium,,,,,,,0.2337498937345915,Medium,Moderate Risk,3129.0
10034,15312,Shawn Thomas,32.0,58815.0,Retired,West,2016-06-23 17:03:00,9742.0,332.0,1.0,1.0,29.0,Low,,,,,,,0.16563801751253932,Low,High Risk,985.0
10035,15313,Robert Torres,81.0,49906.0,Retired,Central,2015-07-06 11:31:00,9267.0,687.0,2.0,0.0,24.0,Low,,,,,,,0.18568909549953913,Low,Low Risk,1789.0
10036,15314,Raymond Byrd,20.0,46838.0,Retired,Central,2017-01-20 22:33:00,,,,,,,52283.0,2020-02-12 00:02:06,5243.0,Under Review,Theft,False,0.0,Low,Very Low Risk,1369.0
10037,15315,Alexis Murray,40.0,41694.0,Student,Central,2017-12-13 09:08:00,,,,,,,59485.0,2019-11-07 00:01:57,4521.0,Approved,Other,False,0.0,Low,Very Low Risk,1693.0
10038,15316,David Armstrong,70.0,43885.0,Self-Employed,Central,2021-05-12 11:13:00,,,,,,,50737.0,2019-03-02 08:05:44,5932.0,Approved,Natural Disaster,False,0.0,Low,Very Low Risk,3816.0
10039,15316,David Armstrong,70.0,43885.0,Self-Employed,Central,2021-05-12 11:13:00,,,,,,,68101.0,,12803.0,Approved,Natural Disaster,False,0.0,Low,Very Low Risk,2462.0
10040,15317,Martin Thomas,54.0,61655.0,Student,North,2017-02-13 06:10:00,,,,,,,63931.0,,3021.0,Under Review,Accident,False,0.0,Low,Very Low Risk,2227.0
10041,15317,Martin Thomas,54.0,61655.0,Student,North,2017-02-13 06:10:00,,,,,,,64079.0,,7649.0,Rejected,Theft,False,0.0,Low,Very Low Risk,2019.0
10042,15318,Kim Hines,26.0,50279.0,Unemployed,West,2022-01-26 01:11:00,18117.0,625.0,3.0,0.0,99.0,High,51650.0,2023-04-06 07:27:16,10192.0,Rejected,Natural Disaster,False,0.36032936215915196,Medium,Moderate Risk,3441.0
10043,15318,Kim Hines,26.0,50279.0,Unemployed,West,2022-01-26 01:11:00,18117.0,625.0,3.0,0.0,99.0,High,60416.0,,2823.0,Rejected,Natural Disaster,False,0.36032936215915196,Medium,Moderate Risk,2146.0
10044,15318,Kim Hines,26.0,50279.0,Unemployed,West,2022-01-26 01:11:00,16004.0,686.0,0.0,0.0,87.0,High,51650.0,2023-04-06 07:27:16,10192.0,Rejected,Natural Disaster,False,0.31830386443644465,Medium,Low Risk,1067.0
10045,15318,Kim Hines,26.0,50279.0,Unemployed,West,2022-01-26 01:11:00,16004.0,686.0,0.0,0.0,87.0,High,60416.0,,2823.0,Rejected,Natural Disaster,False,0.31830386443644465,Medium,Low Risk,3186.0
10046,15318,Kim Hines,26.0,50279.0,Unemployed,West,2022-01-26 01:11:00,12000.0,848.0,2.0,0.0,75.0,Medium,51650.0,2023-04-06 07:27:16,10192.0,Rejected,Natural Disaster,False,0.2386682312695161,Medium,Very Low Risk,2953.0
10047,15318,Kim Hines,26.0,50279.0,Unemployed,West,2022-01-26 01:11:00,12000.0,848.0,2.0,0.0,75.0,Medium,60416.0,,2823.0,Rejected,Natural Disaster,False,0.2386682312695161,Medium,Very Low Risk,2786.0
10048,15319,Jesse Brewer DDS,32.0,68138.0,Self-Employed,South,2020-10-15 10:05:00,10727.0,773.0,2.0,1.0,21.0,Low,,,,,,,0.15743050867357422,Low,Very Low Risk,1457.0
10049,15319,Jesse Brewer DDS,32.0,68138.0,Self-Employed,South,2020-10-15 10:05:00,17522.0,447.0,3.0,0.0,83.0,High,,,,,,,0.2571545980216619,Medium,High Risk,3776.0
10050,15319,Jesse Brewer DDS,32.0,68138.0,Self-Employed,South,2020-10-15 10:05:00,13870.0,785.0,1.0,0.0,34.0,Low,,,,,,,0.2035574862778479,Medium,Very Low Risk,2411.0
10051,15320,Kristen Miller,20.0,29703.0,Student,North,2021-02-24 00:14:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,1903.0
10052,15321,Kathryn Hart,34.0,59308.0,Unemployed,South,2015-03-01 14:22:00,19914.0,319.0,4.0,0.0,51.0,Medium,,,,,,,0.33577257705537195,Medium,High Risk,1551.0
10053,15322,Melissa Meyer,43.0,34878.0,Employed,South,2016-02-02 07:07:00,11123.0,442.0,4.0,0.0,39.0,Low,56489.0,2020-02-14 23:01:38,9067.0,Rejected,Natural Disaster,False,0.31891163484144736,Medium,High Risk,2123.0
10054,15323,Tabitha Arellano,38.0,68138.0,Unemployed,North,2018-04-25 19:18:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,2813.0
10055,15324,Daniel Jones,38.0,68538.0,Retired,West,2022-05-23 22:09:00,13228.0,593.0,2.0,0.0,56.0,Medium,,,,,,,0.1930024220140652,Low,Moderate Risk,3266.0
10056,15324,Daniel Jones,38.0,68538.0,Retired,West,2022-05-23 22:09:00,18611.0,542.0,0.0,0.0,89.0,High,,,,,,,0.2715427937786338,Medium,High Risk,2400.0
10057,15325,Gregory Mccormick,28.0,28846.0,Self-Employed,North,2022-08-12 00:41:00,21550.0,325.0,2.0,1.0,85.0,High,65768.0,,3662.0,Approved,Theft,False,0.7470706510434723,High,High Risk,2633.0
10058,15325,Gregory Mccormick,28.0,28846.0,Self-Employed,North,2022-08-12 00:41:00,11978.0,819.0,0.0,0.0,74.0,Medium,65768.0,,3662.0,Approved,Theft,False,0.4152395479442557,Medium,Very Low Risk,1993.0
10059,15325,Gregory Mccormick,28.0,28846.0,Self-Employed,North,2022-08-12 00:41:00,18753.0,413.0,1.0,1.0,14.0,Low,65768.0,,3662.0,Approved,Theft,False,0.6501074672398253,High,High Risk,2079.0
10060,15326,Pamela Castillo,55.0,38516.0,Student,East,2018-07-30 16:28:00,17645.0,476.0,0.0,0.0,25.0,Low,,,,,,,0.4581213002388618,Medium,High Risk,1926.0
10061,15327,Jesus Schmidt,52.0,39157.0,Student,Central,2022-04-20 21:59:00,18116.0,325.0,1.0,0.0,77.0,Medium,,,,,,,0.4626503562581403,Medium,High Risk,3248.0
10062,15327,Jesus Schmidt,52.0,39157.0,Student,Central,2022-04-20 21:59:00,12404.0,831.0,7.0,0.0,25.0,Low,,,,,,,0.3167760553668565,Medium,Very Low Risk,2302.0
10063,15328,Ashley Camacho,31.0,68938.0,Retired,North,2015-08-10 19:18:00,19929.0,490.0,1.0,0.0,23.0,Low,60911.0,,8424.0,Approved,Natural Disaster,False,0.28908584525225567,Medium,High Risk,3147.0
10064,15328,Ashley Camacho,31.0,68938.0,Retired,North,2015-08-10 19:18:00,19929.0,490.0,1.0,0.0,23.0,Low,65880.0,,7019.0,Rejected,Other,False,0.28908584525225567,Medium,High Risk,3644.0
10065,15328,Ashley Camacho,31.0,68938.0,Retired,North,2015-08-10 19:18:00,18525.0,369.0,2.0,0.0,27.0,Low,60911.0,,8424.0,Approved,Natural Disaster,False,0.268719719167948,Medium,High Risk,3370.0
10066,15328,Ashley Camacho,31.0,68938.0,Retired,North,2015-08-10 19:18:00,18525.0,369.0,2.0,0.0,27.0,Low,65880.0,,7019.0,Rejected,Other,False,0.268719719167948,Medium,High Risk,1844.0
10067,15328,Ashley Camacho,31.0,68938.0,Retired,North,2015-08-10 19:18:00,12998.0,359.0,2.0,0.0,13.0,Low,60911.0,,8424.0,Approved,Natural Disaster,False,0.18854622994574835,Low,High Risk,2499.0
10068,15328,Ashley Camacho,31.0,68938.0,Retired,North,2015-08-10 19:18:00,12998.0,359.0,2.0,0.0,13.0,Low,65880.0,,7019.0,Rejected,Other,False,0.18854622994574835,Low,High Risk,3395.0
10069,15329,Leroy Ray,31.0,41088.0,Self-Employed,North,2021-09-29 09:17:00,,,,,,,55905.0,2023-12-26 05:43:02,6012.0,Under Review,Accident,False,0.0,Low,Very Low Risk,1012.0
10070,15329,Leroy Ray,31.0,41088.0,Self-Employed,North,2021-09-29 09:17:00,,,,,,,57519.0,2020-05-11 22:32:53,8106.0,Rejected,Other,False,0.0,Low,Very Low Risk,2916.0
10071,15330,Thomas Mejia,27.0,60350.0,Self-Employed,East,2020-12-22 21:37:00,18007.0,553.0,0.0,0.0,81.0,High,,,,,,,0.2983761391880696,Medium,High Risk,3832.0
10072,15331,David Boyd,29.0,40082.0,Retired,Central,2020-10-28 02:35:00,19102.0,403.0,1.0,0.0,70.0,Medium,64254.0,,7691.0,Approved,Accident,False,0.47657302529813883,Medium,High Risk,3372.0
10073,15331,David Boyd,29.0,40082.0,Retired,Central,2020-10-28 02:35:00,19102.0,403.0,1.0,0.0,70.0,Medium,68513.0,,5261.0,Rejected,Natural Disaster,False,0.47657302529813883,Medium,High Risk,3476.0
10074,15331,David Boyd,29.0,40082.0,Retired,Central,2020-10-28 02:35:00,9186.0,643.0,2.0,0.0,44.0,Low,64254.0,,7691.0,Approved,Accident,False,0.2291801806297091,Medium,Moderate Risk,2155.0
10075,15331,David Boyd,29.0,40082.0,Retired,Central,2020-10-28 02:35:00,9186.0,643.0,2.0,0.0,44.0,Low,68513.0,,5261.0,Rejected,Natural Disaster,False,0.2291801806297091,Medium,Moderate Risk,3416.0
10076,15332,Cindy Hamilton,55.0,66131.0,Self-Employed,South,2018-01-06 09:35:00,,,,,,,69811.0,,9227.0,Approved,Theft,False,0.0,Low,Very Low Risk,3331.0
10077,15333,Clifford Johnson,51.0,67620.0,Retired,East,2021-01-23 03:55:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,3360.0
10078,15334,Christina Hamilton,58.0,75048.0,Unemployed,West,2021-05-19 17:33:00,9372.0,401.0,4.0,0.0,52.0,Medium,64900.0,,1846.0,Rejected,Theft,False,0.12488007675087943,Low,High Risk,1996.0
10079,15335,Jennifer Evans,27.0,47428.0,Retired,North,2019-02-27 04:23:00,5659.0,461.0,3.0,0.0,57.0,Medium,52338.0,2022-03-26 12:28:00,6655.0,Rejected,Accident,False,0.11931770262292317,Low,High Risk,3441.0
10080,15336,Stephanie Cardenas,34.0,50041.0,Student,North,2021-09-24 06:32:00,,,,,,,54860.0,2020-12-15 06:27:58,7990.0,Approved,Theft,False,0.0,Low,Very Low Risk,1705.0
10081,15337,Joshua Little,34.0,47913.0,Employed,East,2021-12-07 20:13:00,22506.0,775.0,3.0,0.0,50.0,Low,,,,,,,0.46972637906204995,Medium,Very Low Risk,2289.0
10082,15338,James Nguyen,84.0,50395.0,Unemployed,North,2018-03-25 02:40:00,,,,,,,52908.0,2019-06-11 17:32:24,6218.0,Rejected,Natural Disaster,False,0.0,Low,Very Low Risk,1494.0
10083,15339,Katrina Bailey,79.0,43615.0,Student,Central,2022-12-19 03:41:00,11549.0,572.0,2.0,0.0,41.0,Low,67529.0,,8852.0,Under Review,Theft,False,0.26479422217127135,Medium,High Risk,2904.0
10084,15340,Michael Johnson,18.0,65855.0,Unemployed,Central,2021-04-04 05:22:00,18068.0,824.0,2.0,0.0,33.0,Low,67288.0,,8697.0,Approved,Other,False,0.2743603371042442,Medium,Very Low Risk,2380.0
10085,15341,Michelle Turner,29.0,38589.0,Student,East,2020-09-10 18:39:00,22544.0,430.0,3.0,0.0,84.0,High,,,,,,,0.584207934903729,High,High Risk,3173.0
10086,15342,Jamie Hester Jr.,21.0,47831.0,Self-Employed,East,2016-03-25 21:00:00,15888.0,513.0,3.0,0.0,67.0,Medium,,,,,,,0.33216951349543183,Medium,High Risk,2442.0
10087,15342,Jamie Hester Jr.,21.0,47831.0,Self-Employed,East,2016-03-25 21:00:00,12218.0,465.0,1.0,0.0,12.0,Low,,,,,,,0.25544103196671614,Medium,High Risk,3645.0
10088,15343,Paul Brown,59.0,52888.0,Retired,East,2019-03-06 20:39:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,3819.0
10089,15344,Alexandra Watson,30.0,57356.0,Student,West,2018-07-30 05:50:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,3256.0
10090,15345,Cynthia Miranda,21.0,32137.0,Student,North,2022-08-09 19:30:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,1744.0
10091,15346,Thomas Gross,36.0,46311.0,Self-Employed,South,2020-03-15 08:55:00,20654.0,327.0,2.0,0.0,40.0,Low,51379.0,2022-06-04 09:30:41,8330.0,Under Review,Other,False,0.4459847552417352,Medium,High Risk,2862.0
10092,15346,Thomas Gross,36.0,46311.0,Self-Employed,South,2020-03-15 08:55:00,20654.0,327.0,2.0,0.0,40.0,Low,65125.0,,4268.0,Rejected,Theft,False,0.4459847552417352,Medium,High Risk,3233.0
10093,15347,Brandon Gonzalez,19.0,50331.0,Employed,South,2016-12-07 17:33:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,3002.0
10094,15348,Frank Webb,29.0,62034.0,Employed,South,2022-01-30 01:22:00,17821.0,772.0,1.0,0.0,48.0,Low,51602.0,2022-03-23 10:30:29,3966.0,Under Review,Natural Disaster,False,0.28727794435309667,Medium,Very Low Risk,2767.0
10095,15349,Dustin Moreno,23.0,46796.0,Retired,East,2015-04-09 16:56:00,14795.0,337.0,3.0,0.0,69.0,Medium,66101.0,,6499.0,Approved,Accident,False,0.3161595008120352,Medium,High Risk,1799.0
10096,15350,Erica Moore,25.0,48467.0,Self-Employed,West,2018-05-04 23:12:00,,,,,,,56380.0,2022-02-09 05:51:01,1181.0,Under Review,Natural Disaster,False,0.0,Low,Very Low Risk,1308.0
10097,15350,Erica Moore,25.0,48467.0,Self-Employed,West,2018-05-04 23:12:00,,,,,,,61614.0,,3614.0,Approved,Natural Disaster,False,0.0,Low,Very Low Risk,3426.0
10098,15350,Erica Moore,25.0,48467.0,Self-Employed,West,2018-05-04 23:12:00,,,,,,,64886.0,,10202.0,Approved,Other,False,0.0,Low,Very Low Risk,2538.0
10099,15351,Mitchell Walsh,68.0,52061.0,Unemployed,West,2021-09-09 08:32:00,13612.0,657.0,3.0,0.0,17.0,Low,51795.0,2024-01-28 17:08:16,4417.0,Under Review,Theft,False,0.2614625151264862,Medium,Moderate Risk,1396.0
10100,15351,Mitchell Walsh,68.0,52061.0,Unemployed,West,2021-09-09 08:32:00,11137.0,338.0,1.0,0.0,60.0,Medium,51795.0,2024-01-28 17:08:16,4417.0,Under Review,Theft,False,0.2139221298092622,Medium,High Risk,2029.0
10101,15352,Michael Harper,28.0,65738.0,Student,South,2017-02-12 19:09:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,1954.0
10102,15353,Jessica Jackson,80.0,19226.0,Retired,South,2020-02-09 12:55:00,9106.0,561.0,3.0,0.0,22.0,Low,,,,,,,0.4736294601061063,Medium,High Risk,3532.0
10103,15353,Jessica Jackson,80.0,19226.0,Retired,South,2020-02-09 12:55:00,11639.0,743.0,3.0,0.0,35.0,Low,,,,,,,0.6053781337771768,High,Very Low Risk,1972.0
10104,15354,William Smith,74.0,51590.0,Employed,West,2015-09-09 04:38:00,7753.0,712.0,5.0,0.0,80.0,Medium,61036.0,,12570.0,Rejected,Theft,False,0.15028106222136073,Low,Low Risk,2468.0
10105,15355,David Lee,29.0,67540.0,Unemployed,East,2022-06-30 03:51:00,16737.0,508.0,6.0,1.0,38.0,Low,50844.0,2018-08-26 19:56:31,5321.0,Under Review,Theft,False,0.24780870595202842,Medium,High Risk,1276.0
10106,15355,David Lee,29.0,67540.0,Unemployed,East,2022-06-30 03:51:00,15029.0,824.0,2.0,0.0,51.0,Medium,50844.0,2018-08-26 19:56:31,5321.0,Under Review,Theft,False,0.2225199881551673,Medium,Very Low Risk,1920.0
10107,15356,Nicole Henson,19.0,37592.0,Self-Employed,East,2019-07-14 22:12:00,9862.0,455.0,3.0,0.0,50.0,Low,,,,,,,0.26234305171313044,Medium,High Risk,2213.0
10108,15357,Teresa Phillips,25.0,38707.0,Student,South,2015-09-02 02:27:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,2984.0
10109,15358,Nicole Massey,28.0,68363.0,Student,Central,2017-10-13 17:58:00,13050.0,704.0,1.0,1.0,78.0,Medium,64654.0,,5690.0,Rejected,Accident,False,0.1908927343738572,Low,Low Risk,3108.0
10110,15358,Nicole Massey,28.0,68363.0,Student,Central,2017-10-13 17:58:00,13050.0,704.0,1.0,1.0,78.0,Medium,66738.0,,3193.0,Rejected,Natural Disaster,False,0.1908927343738572,Low,Low Risk,1966.0
10111,15358,Nicole Massey,28.0,68363.0,Student,Central,2017-10-13 17:58:00,24308.0,623.0,2.0,0.0,80.0,Medium,64654.0,,5690.0,Rejected,Accident,False,0.3555724587861855,Medium,Moderate Risk,3671.0
10112,15358,Nicole Massey,28.0,68363.0,Student,Central,2017-10-13 17:58:00,24308.0,623.0,2.0,0.0,80.0,Medium,66738.0,,3193.0,Rejected,Natural Disaster,False,0.3555724587861855,Medium,Moderate Risk,3425.0
10113,15359,Tina Johnson,70.0,44763.0,Employed,East,2021-08-06 03:04:00,12558.0,672.0,0.0,0.0,15.0,Low,64604.0,,5851.0,Under Review,Theft,False,0.28054419945043896,Medium,Low Risk,1058.0
10114,15359,Tina Johnson,70.0,44763.0,Employed,East,2021-08-06 03:04:00,7006.0,771.0,2.0,0.0,72.0,Medium,64604.0,,5851.0,Under Review,Theft,False,0.156513191698501,Low,Very Low Risk,2340.0
10115,15359,Tina Johnson,70.0,44763.0,Employed,East,2021-08-06 03:04:00,13018.0,834.0,3.0,0.0,1.0,Low,64604.0,,5851.0,Under Review,Theft,False,0.29082054375265287,Medium,Very Low Risk,3879.0
10116,15360,Kathryn Kelley,27.0,45205.0,Employed,Central,2017-10-09 20:20:00,13462.0,442.0,1.0,1.0,92.0,High,54299.0,2019-09-13 18:39:19,8278.0,Approved,Theft,False,0.29779891604910963,Medium,High Risk,2303.0
10117,15360,Kathryn Kelley,27.0,45205.0,Employed,Central,2017-10-09 20:20:00,13462.0,442.0,1.0,1.0,92.0,High,66210.0,,7657.0,Under Review,Other,False,0.29779891604910963,Medium,High Risk,3897.0
10118,15360,Kathryn Kelley,27.0,45205.0,Employed,Central,2017-10-09 20:20:00,13462.0,442.0,1.0,1.0,92.0,High,67721.0,,5676.0,Under Review,Natural Disaster,False,0.29779891604910963,Medium,High Risk,1477.0
10119,15360,Kathryn Kelley,27.0,45205.0,Employed,Central,2017-10-09 20:20:00,16893.0,404.0,2.0,1.0,56.0,Medium,54299.0,2019-09-13 18:39:19,8278.0,Approved,Theft,False,0.3736975998230284,Medium,High Risk,2183.0
10120,15360,Kathryn Kelley,27.0,45205.0,Employed,Central,2017-10-09 20:20:00,16893.0,404.0,2.0,1.0,56.0,Medium,66210.0,,7657.0,Under Review,Other,False,0.3736975998230284,Medium,High Risk,1639.0
